registered_at,Total_Revenue,Sold_Products
2016-06-25T18:15:24Z,14838,1403
2014-04-28T10:04:28Z,13410,1703
2016-11-08T08:07:16Z,12083,3321
2015-07-06T19:59:16Z,17846,2750
2015-10-08T07:06:05Z,18975,3259
2013-10-08T03:16:09Z,18424,3638
2016-06-27T17:35:03Z,9118,3050
2013-10-20T17:25:58Z,17705,3222
2016-10-15T21:55:38Z,12441,3873
2014-12-05T13:40:45Z,17116,3281
2014-06-20T21:31:31Z,11795,3237
2015-09-12T05:14:03Z,20966,2919
2013-12-04T14:48:03Z,16387,1980
2014-09-11T09:45:44Z,11228,3246
2013-10-19T09:56:58Z,18106,3178
2013-08-06T16:21:58Z,13096,3262
2016-10-14T18:53:58Z,14173,3353
2016-07-15T19:38:38Z,12110,3012
2013-01-05T10:45:52Z,10344,2865
2015-12-07T05:48:54Z,19294,3176
2016-03-04T07:27:20Z,13221,2536
2015-01-18T02:13:00Z,14049,2725
2015-12-26T05:32:10Z,14162,2758
2016-09-27T08:32:13Z,12805,4490
2014-10-04T09:50:34Z,13156,3983
2014-08-03T04:36:18Z,11882,3724
2014-04-10T03:26:02Z,12139,3532
2013-04-10T16:24:23Z,22952,2268
2014-09-09T05:09:30Z,11545,2509
2014-11-02T09:46:27Z,11700,3563
2013-10-02T01:40:05Z,10195,2646
2015-11-09T05:51:08Z,16564,3226
2013-11-04T06:42:30Z,12006,4021
2013-05-05T15:46:09Z,15895,2490
2013-05-26T16:04:35Z,16141,2580
2014-08-25T00:38:50Z,15378,2804
2016-03-23T13:53:59Z,11411,2819
2015-04-27T08:06:56Z,13643,3034
2016-11-08T06:13:07Z,15984,2601
2015-10-21T02:36:20Z,11316,3767
2014-03-15T21:05:50Z,11368,2023
2013-12-02T02:47:15Z,12646,3016
2015-02-25T04:49:52Z,12471,2089
2015-07-15T20:41:07Z,11305,2799
2016-05-17T10:41:58Z,9770,2551
2014-06-07T11:11:47Z,19908,2895
2016-08-11T07:31:25Z,15577,3216
2016-08-07T21:43:34Z,14302,2060
2013-06-06T17:37:37Z,12279,3092
2015-10-23T19:51:02Z,7987,3297
2015-11-01T23:57:54Z,12053,3641
2014-08-06T18:01:44Z,16618,2642
2015-06-17T18:23:25Z,15815,2878
2016-09-23T01:59:19Z,15161,3040
2016-06-01T18:20:41Z,14272,3125
2015-01-20T14:07:35Z,13491,2031
2015-11-18T03:43:22Z,13565,3453
2013-12-01T20:12:15Z,22376,2253
2014-05-27T11:48:04Z,17791,3890
2016-11-06T23:44:49Z,16966,3289
2014-10-14T02:30:55Z,19730,2253
2014-05-10T03:37:59Z,16140,3368
2013-09-28T14:49:53Z,18785,3935
2013-12-09T02:07:52Z,16952,3734
2016-04-16T16:01:49Z,21613,4366
2016-10-02T06:09:52Z,8314,1851
2013-09-09T21:07:45Z,9665,2964
2014-11-06T08:32:24Z,9589,2990
2015-04-04T05:26:12Z,16886,2021
2016-08-13T10:22:36Z,10649,3831
2016-02-26T17:41:19Z,21193,2836
2014-09-15T19:23:58Z,18340,2041
2013-07-14T07:21:04Z,17642,2233
2015-05-02T07:28:17Z,19355,2717
2013-12-09T01:28:32Z,14609,2103
2016-08-09T20:48:49Z,20546,1936
2014-01-17T06:48:41Z,19032,4162
2013-11-23T23:31:09Z,15666,3470
2015-11-12T00:09:17Z,15069,2918
2013-11-06T03:33:21Z,13552,4259
2015-07-27T00:42:26Z,15076,2802
2014-04-24T19:42:47Z,13506,3523
2015-06-17T10:22:54Z,10285,2121
2015-03-23T05:49:14Z,14763,3350
2015-12-26T14:03:51Z,11129,3463
2014-04-20T02:45:12Z,16550,2671
2013-02-26T05:27:24Z,16316,3824
2014-02-01T03:59:13Z,17139,3563
2015-07-24T16:01:19Z,14885,4310
2014-09-07T10:49:25Z,13311,2984
2014-12-08T18:09:29Z,13100,2482
2015-03-26T19:44:59Z,18083,2595
2014-03-17T10:10:54Z,14448,4418
2015-11-12T09:58:24Z,13624,4814
2013-04-16T09:36:16Z,13932,3027
2015-07-10T15:52:33Z,21838,1673
2013-07-23T14:35:51Z,12667,3633
2015-06-03T08:51:35Z,17376,1922
2014-07-17T07:31:23Z,14819,2550
2016-11-10T02:12:37Z,19109,3264
2013-10-22T18:47:02Z,12257,2906
2015-10-12T17:13:27Z,16681,2835
2016-08-13T09:21:13Z,15902,3091
2013-05-15T21:58:06Z,15778,3255
2015-06-04T12:38:37Z,15450,3689
2016-08-27T08:43:53Z,19184,4063
2016-07-24T05:46:39Z,10290,3222
2013-02-28T14:41:21Z,15870,2664
2015-01-20T05:46:43Z,16843,1338
2014-04-14T06:27:52Z,15880,3033
2013-09-12T17:11:19Z,12171,1732
2016-12-09T08:05:44Z,17272,2813
2014-09-09T14:13:57Z,18023,3791
2015-03-20T05:02:55Z,8210,3275
2015-02-03T16:48:44Z,14825,3922
2013-09-25T12:39:04Z,12611,2645
2014-04-05T11:44:19Z,13248,2472
2015-03-14T15:41:46Z,18177,3814
2015-05-13T13:15:59Z,9752,2497
2015-06-02T02:30:39Z,13341,3749
2014-06-01T01:29:40Z,18270,2404
2016-06-10T12:18:23Z,12660,3544
2013-05-23T07:51:31Z,9755,3105
2014-11-07T16:11:28Z,10781,3613
2016-08-25T11:12:03Z,14250,3688
2015-09-14T22:23:47Z,13081,3163
2016-07-08T16:34:39Z,18932,3449
2014-12-25T19:16:08Z,14498,3516
2013-04-24T10:54:32Z,15712,3465
2016-08-10T21:16:35Z,15192,3017
2016-08-09T11:59:27Z,22113,1921
2016-08-25T02:46:01Z,18237,2681
2013-03-24T21:18:18Z,7136,2809
2014-09-23T23:40:15Z,21319,3349
2015-01-05T00:19:27Z,13402,3212
2013-04-13T04:19:18Z,11643,2952
2013-06-24T12:17:52Z,14327,3093
2014-05-14T14:11:07Z,17222,1970
2015-02-24T22:57:30Z,12408,3204
2014-07-25T21:43:27Z,14594,3200
2013-09-03T06:07:19Z,13810,2505
2014-09-11T14:49:34Z,20114,3358
2013-12-15T06:32:07Z,20789,1119
2015-02-07T18:34:20Z,8695,2791
2015-05-04T22:52:38Z,17313,2910
2014-09-15T11:50:18Z,3952,3191
2014-11-01T06:01:29Z,14340,3455
2015-06-26T18:08:07Z,14605,2369
2014-06-18T15:38:07Z,14679,2709
2015-05-14T19:32:40Z,15438,3614
2016-01-04T22:32:44Z,12333,2669
2013-04-16T18:11:13Z,11185,3373
2016-06-19T05:43:44Z,19281,3522
2013-09-03T14:15:51Z,19139,3250
2015-10-15T16:03:21Z,20759,3660
2016-11-06T14:02:47Z,6635,2835
2015-12-27T01:38:25Z,12919,3058
2015-01-24T04:30:49Z,14813,2785
2014-08-25T15:43:05Z,9085,2446
2016-04-06T05:13:43Z,14165,2987
2015-06-13T07:13:43Z,5906,2100
2013-04-04T19:35:55Z,14215,3105
2014-11-19T23:38:21Z,17501,3617
2014-10-11T14:01:22Z,6927,2736
2016-02-21T09:51:05Z,20322,2443
2014-08-28T09:55:56Z,18230,4054
2014-11-02T07:36:37Z,10160,3692
2013-12-23T00:52:52Z,12609,2463
2013-03-02T11:17:11Z,13763,3966
2013-10-05T11:46:36Z,17901,3786
2013-02-14T23:58:02Z,17014,3351
2014-01-20T02:14:00Z,18005,3312
2014-11-08T21:01:47Z,14922,3953
2015-02-20T09:22:45Z,10791,2825
2013-10-26T19:03:56Z,11511,3424
2015-09-25T12:07:52Z,12991,1635
2016-10-10T22:17:56Z,8062,2860
2014-02-22T20:11:37Z,19367,2344
2014-05-09T22:47:13Z,15404,4405
2014-04-28T14:28:02Z,12451,2791
2014-10-22T22:56:13Z,11126,3301
2016-09-07T22:11:05Z,11154,2972
2014-04-24T01:28:18Z,17311,2540
2014-09-28T18:20:04Z,17330,2659
2016-12-08T07:39:23Z,16105,3436
2015-11-04T13:14:47Z,18108,2655
2016-07-26T03:37:49Z,16671,2248
2016-12-28T21:49:58Z,14155,3118
2014-02-26T09:54:14Z,26847,2369
2014-08-10T14:16:30Z,16866,2859
2016-11-27T04:48:01Z,13923,3069
2015-02-26T01:45:17Z,10925,2749
2016-01-04T04:54:39Z,11734,2039
2016-05-27T14:30:08Z,12359,1891
2013-02-27T11:23:46Z,13478,2094
2016-04-06T03:44:04Z,16964,2418
2013-02-08T05:24:26Z,10224,1725
2016-09-11T12:53:37Z,17360,3547
2014-03-24T14:59:47Z,13079,2844
2015-10-23T11:40:42Z,13542,2832
2013-12-28T10:34:14Z,12055,3708
2015-03-28T17:26:46Z,13762,2357
2013-03-28T09:10:34Z,9993,2749
2014-01-27T08:52:42Z,18393,2707
2015-03-25T23:27:20Z,19748,3735
2015-07-19T00:41:31Z,17530,3483
2013-05-08T10:49:32Z,17297,3987
2014-12-17T00:49:41Z,11868,2339
2014-04-19T22:59:05Z,12695,3128
2016-09-12T02:44:29Z,10686,2630
2014-02-08T01:31:51Z,12013,2503
2016-01-08T13:55:19Z,17098,2107
2013-04-18T04:33:52Z,15911,2729
2013-10-07T19:18:37Z,15267,2270
2015-10-02T11:44:51Z,15485,3506
2016-02-09T02:36:17Z,12998,3348
2015-02-13T10:17:51Z,20224,3138
2014-11-27T13:49:42Z,12232,1438
2013-08-11T21:23:22Z,18645,2566
2013-09-24T02:11:00Z,13226,3267
2014-09-26T07:20:14Z,16510,2006
2013-01-18T17:13:17Z,23842,2401
2016-02-19T01:43:56Z,13959,3256
2016-07-15T16:41:54Z,17259,4056
2016-11-19T22:49:12Z,13826,2951
2016-04-11T15:23:24Z,19433,2066
2013-05-01T21:54:10Z,22808,3371
2016-09-13T01:40:24Z,16359,2764
2016-02-08T02:16:40Z,14089,2503
2013-12-19T07:25:34Z,13114,1885
2013-04-05T10:14:37Z,16527,3849
2013-07-25T16:11:39Z,13054,3378
2015-02-08T23:38:56Z,19245,2620
2015-08-14T19:50:30Z,14221,3759
2014-10-03T05:35:55Z,17448,2035
2015-07-24T07:40:16Z,14551,2651
2015-11-11T18:12:47Z,18108,3025
2015-06-23T22:11:22Z,13954,3511
2013-09-28T12:25:05Z,10540,1296
2015-12-03T11:58:38Z,11395,2428
2013-08-04T19:24:37Z,8277,3085
2013-09-29T05:23:21Z,12008,3465
2013-09-14T08:54:42Z,10168,2553
2013-10-15T10:41:14Z,17299,2681
2013-03-25T00:49:03Z,20786,2785
2015-12-07T20:12:27Z,12613,3404
2014-11-24T20:38:45Z,12358,3137
2014-08-27T15:15:48Z,22643,3438
2014-07-20T00:09:46Z,8950,1756
2014-03-19T03:08:07Z,10842,2880
2015-01-11T23:26:11Z,14767,2645
2013-02-23T20:34:24Z,15111,2907
2016-10-22T10:04:23Z,9769,3050
2015-05-20T04:32:16Z,14656,3691
2013-11-21T20:41:19Z,14945,3523
2015-10-09T06:07:06Z,11408,2894
2013-03-03T18:42:26Z,20483,2275
2013-08-26T10:53:54Z,21664,3101
2015-12-04T18:56:03Z,15259,3621
2015-01-10T21:16:02Z,11802,1648
2013-11-18T07:37:09Z,17583,3218
2013-10-27T01:46:46Z,13944,3855
2016-04-13T15:33:30Z,16532,2402
2014-01-06T00:25:11Z,15769,2487
2015-10-18T01:01:58Z,12442,3057
2014-10-02T01:59:13Z,12736,3460
2016-08-05T13:39:53Z,17178,2473
2015-09-15T02:48:53Z,23490,3975
2016-02-12T14:52:44Z,12735,2884
2015-09-12T02:14:34Z,16966,4225
2016-07-04T10:32:13Z,13296,3266
2016-10-16T03:46:33Z,15977,3375
2015-12-06T01:29:05Z,14905,3747
2013-01-15T18:37:34Z,12949,3429
2015-06-08T06:49:16Z,18382,2439
2015-06-04T09:38:45Z,19216,2044
2016-10-28T04:28:06Z,18109,2360
2014-02-20T11:17:14Z,27305,2929
2015-04-26T00:12:19Z,24287,3020
2013-03-23T13:12:20Z,13338,2433
2016-12-15T09:10:24Z,15842,3970
2016-02-07T11:32:40Z,18700,2070
2015-07-13T16:33:59Z,13950,3313
2014-08-23T02:47:17Z,19462,3769
2013-05-27T03:17:15Z,13352,4883
2016-06-11T05:54:01Z,18174,2951
2016-08-14T20:33:03Z,16192,2697
2016-08-25T16:00:55Z,19331,2215
2014-09-28T12:06:55Z,13570,2302
2016-07-07T21:08:23Z,11444,1712
2013-04-22T09:15:01Z,13646,2712
2016-10-10T21:10:17Z,10041,3189
2013-06-16T12:33:21Z,19168,3286
2015-08-12T21:19:42Z,18885,2447
2013-12-11T00:20:53Z,21103,3423
2016-06-25T19:58:09Z,11438,2876
2016-05-06T08:26:13Z,16280,2986
2013-07-16T10:52:06Z,14261,4072
2016-10-24T23:45:56Z,16538,2026
2014-09-19T11:49:31Z,14714,2651
2013-10-24T00:24:29Z,15656,2750
2013-12-16T03:44:47Z,13734,3209
2016-10-02T21:50:50Z,15330,3108
2013-12-06T23:10:20Z,14894,3084
2015-04-26T15:31:41Z,11530,2461
2016-01-20T02:56:45Z,13103,3691
2015-02-01T19:06:35Z,13455,3152
2014-03-14T19:14:54Z,12977,2554
2016-07-21T18:07:12Z,15502,3650
2013-11-14T02:51:32Z,9111,1836
2016-10-13T03:40:26Z,12264,3754
2016-07-06T17:28:13Z,16047,2622
2015-10-28T18:06:39Z,20096,2750
2015-08-23T12:17:51Z,14779,3670
2016-08-16T19:02:22Z,14472,2516
2015-09-22T07:57:02Z,17942,2531
2013-10-26T23:36:23Z,20290,2317
2013-05-19T13:21:59Z,9955,2969
2013-01-19T09:26:45Z,12368,2520
2013-10-22T14:29:17Z,16505,3605
2015-05-01T05:48:35Z,19677,2652
2014-08-09T21:50:35Z,11841,3431
2013-12-24T21:33:02Z,9001,3876
2016-09-19T19:51:58Z,8845,2807
2014-09-01T16:33:29Z,13385,3126
2014-11-17T16:33:01Z,17853,1883
2016-03-04T11:06:59Z,20257,2632
2015-12-23T15:14:24Z,10809,2988
2016-07-06T10:11:51Z,13782,4007
2014-04-07T08:02:42Z,13225,3081
2014-12-24T10:21:02Z,10743,3002
2013-06-14T16:34:55Z,16399,3595
2016-03-20T17:05:09Z,19925,3319
2016-12-19T22:13:00Z,16385,3327
2016-03-12T20:20:26Z,17680,3676
2013-02-19T18:54:48Z,14162,2871
2015-10-14T02:31:53Z,13413,2821
2014-10-21T04:11:15Z,13857,2514
2013-09-04T23:01:08Z,12800,2590
2014-08-11T22:16:27Z,20278,3180
2014-10-19T07:26:42Z,17500,2291
2013-08-08T17:06:23Z,19351,3703
2015-06-04T23:51:45Z,19174,3121
2013-09-19T05:00:01Z,22608,3338
2014-10-07T14:25:22Z,18504,3043
2013-04-23T10:00:25Z,19477,3063
2014-02-11T05:28:01Z,17430,2956
2016-07-25T02:35:44Z,14483,3807
2015-08-26T22:45:52Z,12895,2493
2015-04-10T15:11:00Z,6483,2751
2014-05-20T11:58:00Z,21097,3959
2015-10-10T11:49:15Z,18335,2877
2016-01-25T09:34:58Z,18921,3350
2016-06-05T23:55:02Z,10089,3455
2013-09-01T03:44:46Z,19615,3892
2015-12-13T10:02:57Z,10280,2063
2013-03-09T01:22:11Z,13991,2677
2016-02-14T11:13:06Z,17901,2653
2015-10-28T00:31:37Z,15455,2624
2013-02-12T19:22:11Z,11885,2090
2013-08-03T16:16:35Z,19429,2357
2015-07-24T18:06:33Z,12500,2656
2016-02-26T00:35:16Z,21994,2156
2015-04-03T08:52:04Z,20589,3772
2015-10-14T04:00:30Z,16303,3103
2016-11-22T06:24:44Z,13637,4013
2015-05-21T04:29:25Z,14478,3394
2014-03-14T05:44:18Z,13542,2623
2014-11-07T18:50:01Z,16756,3217
2016-06-13T23:17:44Z,14823,3382
2013-01-02T07:09:15Z,14532,2621
2015-09-12T07:18:56Z,17769,2389
2016-11-06T13:13:17Z,14032,2241
2014-12-26T13:11:03Z,10147,2504
2015-06-01T18:18:31Z,13523,3450
2015-09-19T00:08:26Z,18799,3329
2015-02-28T14:39:43Z,12432,2399
2014-09-05T00:21:00Z,17312,3430
2014-12-11T23:59:58Z,13974,2627
2015-06-09T21:23:34Z,20607,3071
2013-07-25T22:58:38Z,15704,1872
2013-08-17T21:58:59Z,15277,2831
2016-11-14T10:41:18Z,16013,2890
2016-02-06T20:01:57Z,20781,3216
2013-09-09T19:59:57Z,11512,3435
2013-01-20T13:17:40Z,18227,2642
2016-01-08T20:18:00Z,12630,1939
2016-01-21T17:36:52Z,12237,3397
2015-11-15T18:04:15Z,2213,3473
2013-04-09T18:22:21Z,12386,2112
2016-07-03T15:10:19Z,16463,3833
2016-02-26T20:50:11Z,20056,2272
2015-03-25T20:08:08Z,14040,3915
2015-03-11T10:00:47Z,17113,2839
2015-12-02T18:02:40Z,14631,3813
2014-08-22T13:46:24Z,16315,2993
2016-07-02T01:10:51Z,11427,2760
2016-05-11T01:46:50Z,15479,3838
2015-12-16T22:28:46Z,12501,3349
2015-02-22T19:20:04Z,11597,2093
2015-01-01T08:18:37Z,13911,4415
2016-12-09T11:14:06Z,13544,4111
2016-03-15T15:42:13Z,17207,4756
2013-01-15T07:24:49Z,13143,3870
2015-05-24T12:49:27Z,18455,2528
2015-07-15T14:14:40Z,16129,4562
2016-05-24T19:30:54Z,14619,1397
2013-06-18T17:21:17Z,13364,2740
2015-04-16T13:36:13Z,16340,3029
2013-08-10T05:40:02Z,13573,2428
2013-09-24T07:57:11Z,17803,1753
2016-03-03T17:46:29Z,19045,3745
2013-05-05T17:32:50Z,19226,3067
2014-08-24T20:40:05Z,19674,3535
2015-03-28T22:42:47Z,12240,3031
2016-02-17T04:17:27Z,16418,1870
2016-02-12T06:46:57Z,16101,3270
2014-07-15T21:47:01Z,12006,2113
2013-07-16T18:49:58Z,7878,2418
2015-01-09T13:42:51Z,8077,3279
2015-03-01T07:28:01Z,15238,3498
2016-05-21T01:59:51Z,10892,2713
2015-11-05T15:24:30Z,18158,2635
2016-11-07T11:58:29Z,13120,2218
2016-06-12T08:41:28Z,14999,2994
2013-05-20T08:14:14Z,14781,1036
2014-04-12T07:19:09Z,12987,2087
2014-08-06T08:47:27Z,14480,2404
2015-12-20T13:35:27Z,15979,3039
2014-08-08T08:38:03Z,17621,4196
2015-12-07T00:57:56Z,7359,2860
2016-03-22T23:36:33Z,24691,3647
2015-05-04T16:23:26Z,17451,2168
2013-10-10T22:18:05Z,16736,3680
2014-10-21T08:16:07Z,17750,2481
2015-06-23T18:55:17Z,14679,3723
2013-12-16T01:16:35Z,15198,3575
2015-10-03T17:16:54Z,16485,3213
2015-05-21T18:54:08Z,19275,3698
2016-02-06T03:17:48Z,13679,2703
2014-02-07T13:39:39Z,13782,3684
2015-01-13T08:10:37Z,11259,2864
2015-03-03T09:34:22Z,10505,2582
2014-12-07T07:56:31Z,14598,3168
2014-08-16T06:22:27Z,11999,3468
2015-07-20T17:15:57Z,22546,3768
2014-08-16T17:02:54Z,11234,3190
2015-08-17T04:13:27Z,12216,2298
2014-07-10T07:30:21Z,19107,3907
2013-10-11T18:57:17Z,17184,2947
2015-04-04T05:34:34Z,18690,2302
2013-02-12T08:05:02Z,19296,1991
2015-10-13T04:10:55Z,11925,3121
2015-08-20T04:02:57Z,5859,2943
2013-11-04T05:17:04Z,19154,2093
2015-02-07T05:14:45Z,9463,3112
2013-10-12T22:48:39Z,12155,3214
2014-07-07T21:34:06Z,14690,2851
2015-02-13T02:40:41Z,13502,2446
2014-04-28T07:32:48Z,9752,2915
2015-02-02T02:02:12Z,9358,2934
2014-11-28T00:12:38Z,13864,4528
2016-12-13T15:01:26Z,12495,4274
2013-05-09T20:32:21Z,12078,3051
2013-06-25T08:23:57Z,15697,3557
2016-12-12T06:17:27Z,14555,2833
2014-11-12T09:58:50Z,13033,3494
2015-11-17T17:45:11Z,15968,2577
2014-01-23T12:34:02Z,14921,3300
2014-09-13T17:15:12Z,12127,5404
2014-05-25T03:25:19Z,10051,2259
2015-02-22T06:08:28Z,15737,2892
2015-09-21T04:00:20Z,19074,3167
2015-01-23T11:41:50Z,20242,1955
2015-08-09T05:36:28Z,19101,3010
2014-07-23T14:11:58Z,14729,2524
2016-06-26T03:36:16Z,22671,3588
2015-03-21T21:57:39Z,20448,3760
2013-05-14T18:17:28Z,13768,2945
2013-05-08T16:31:33Z,13416,3166
2014-12-15T10:32:21Z,10648,2855
2015-12-25T08:30:28Z,22700,3345
2013-11-20T17:00:11Z,12237,2428
2016-02-11T04:58:36Z,14341,3450
2015-01-23T12:07:06Z,17770,2232
2014-02-26T04:16:11Z,16330,2290
2014-08-06T10:41:12Z,14832,2705
2014-05-13T07:47:05Z,11907,2000
2015-12-08T02:05:44Z,12386,3251
2013-03-27T21:58:51Z,19083,2625
2016-12-05T15:11:25Z,20734,3709
2013-12-03T06:10:50Z,18065,3390
2016-01-01T21:49:10Z,17299,1998
2015-04-21T18:22:49Z,18213,3881
2016-06-28T19:40:58Z,20915,2480
2015-10-09T13:33:57Z,18895,1821
2013-09-19T13:35:23Z,19615,2868
2014-10-03T14:08:28Z,14876,3159
2016-09-08T16:27:12Z,23544,3287
2013-09-15T09:20:46Z,16957,3150
2013-02-12T19:27:45Z,19499,4511
2016-11-13T03:04:27Z,17604,3377
2013-01-05T07:19:39Z,14192,3634
2013-11-16T06:57:02Z,18527,2534
2013-02-06T13:58:06Z,14638,2490
2014-11-22T02:35:04Z,13870,3121
2015-08-11T04:09:18Z,14067,4111
2015-03-11T07:53:36Z,16186,3438
2014-07-13T01:00:23Z,15245,3796
2016-06-11T15:53:38Z,14295,3508
2013-03-01T18:05:57Z,7708,2896
2013-06-17T06:30:36Z,18934,2442
2013-04-20T18:04:40Z,9181,4197
2013-09-05T20:02:16Z,9785,2967
2013-01-16T01:04:21Z,17333,3868
2014-03-01T20:00:54Z,15664,3689
2013-04-23T17:01:40Z,16587,2369
2013-10-10T07:39:26Z,20428,3112
2015-07-03T17:22:59Z,11083,2584
2013-08-26T08:15:59Z,19048,2954
2016-07-09T21:16:55Z,19137,2481
2015-10-02T04:26:42Z,12253,2714
2013-07-03T16:45:52Z,9791,4220
2016-06-08T10:59:04Z,11770,2985
2016-07-18T03:12:48Z,16734,2220
2015-07-27T20:32:51Z,17115,4086
2015-10-13T01:05:25Z,18967,2356
2016-06-15T16:58:09Z,15261,3637
2014-02-11T16:34:20Z,14020,2717
2015-12-04T19:44:45Z,19476,3019
2015-02-01T17:28:09Z,9831,3935
2015-10-20T22:36:11Z,14346,1774
2014-09-09T12:03:53Z,14985,3219
2013-08-20T19:49:23Z,22083,3057
2015-03-26T06:58:13Z,11335,2765
2016-04-07T10:09:49Z,14205,3466
2015-12-27T00:43:25Z,18597,2647
2016-03-13T23:54:39Z,11810,3621
2016-02-19T03:51:38Z,14886,3281
2013-02-03T18:29:47Z,12049,3146
2015-09-18T04:32:00Z,18142,2122
2015-09-13T07:31:02Z,17515,3269
2016-06-09T12:23:38Z,16884,4444
2013-05-20T20:39:30Z,16131,2858
2014-11-20T19:11:08Z,12082,2296
2014-08-14T11:25:17Z,16340,2011
2015-09-02T00:45:41Z,22427,2537
2014-07-02T11:18:07Z,20515,3202
2016-05-03T10:28:35Z,9919,3130
2015-06-04T06:49:33Z,11650,3858
2014-01-15T09:33:07Z,13812,3654
2015-04-17T13:45:11Z,18391,2817
2016-09-21T21:54:18Z,17558,2333
2014-09-16T08:21:05Z,13087,4697
2016-04-28T12:13:01Z,14332,3750
2016-05-20T19:10:57Z,18679,3805
2015-11-11T09:07:33Z,15180,3308
2013-11-09T15:35:44Z,14627,3479
2015-06-25T21:22:42Z,16502,3066
2014-12-03T08:14:55Z,17885,1701
2013-12-05T22:49:56Z,16161,3910
2013-07-16T15:29:30Z,14635,3364
2014-07-15T19:51:32Z,11785,2105
2014-08-28T06:12:46Z,15299,3017
2015-09-13T08:11:39Z,19028,3084
2016-11-02T04:06:11Z,19993,2902
2013-07-02T19:37:06Z,16096,3403
2016-12-11T01:16:52Z,21734,3725
2015-04-09T07:29:14Z,18536,2224
2013-08-13T02:02:26Z,10543,3397
2013-05-14T18:46:20Z,14443,3733
2016-01-03T07:05:37Z,17265,1236
2015-07-12T16:15:59Z,18979,3203
2015-12-20T05:27:25Z,14744,3318
2015-12-20T08:32:03Z,19332,4139
2014-04-25T23:29:20Z,19120,3241
2016-10-28T10:34:15Z,18454,3815
2016-06-04T16:38:36Z,15831,2406
2013-10-05T01:00:09Z,12893,3075
2013-12-10T21:13:07Z,14354,3478
2016-09-20T19:47:58Z,15152,2895
2016-08-22T19:33:52Z,22857,2930
2014-11-17T22:52:59Z,13506,2202
2016-12-20T10:17:29Z,14086,2258
2015-09-12T05:20:53Z,11944,2540
2015-05-16T01:25:32Z,10922,2126
2013-07-02T11:21:19Z,17541,2280
2014-10-04T06:38:40Z,16852,3080
2013-10-18T08:44:33Z,20548,3632
2016-09-27T23:10:36Z,8832,3234
2016-10-13T15:27:30Z,21035,2801
2013-07-14T04:47:48Z,22259,2115
2013-03-23T18:07:01Z,19509,1960
2013-01-19T10:27:27Z,16943,2844
2014-01-28T02:00:13Z,16332,2893
2016-10-09T06:09:01Z,11133,2626
2014-05-12T21:49:30Z,15047,3841
2013-10-22T01:54:06Z,18293,4003
2014-06-12T21:53:57Z,16300,3347
2014-10-21T19:00:09Z,19171,2622
2013-07-05T06:10:32Z,13133,3880
2016-02-13T16:15:26Z,12559,2375
2016-04-04T13:52:24Z,17926,1941
2014-11-24T12:20:29Z,14288,2752
2016-01-08T13:44:04Z,19087,1569
2013-12-08T06:36:41Z,20780,2855
2015-04-03T17:12:43Z,19408,2413
2014-09-20T04:04:15Z,19882,1837
2015-10-28T19:52:28Z,9572,3148
2014-01-27T20:02:21Z,22092,3226
2016-01-27T19:33:14Z,10340,3056
2016-07-13T04:58:58Z,20400,3019
2014-01-26T23:20:35Z,13463,2880
2016-10-14T03:04:27Z,11506,3101
2015-10-09T01:09:43Z,13749,4318
2015-02-28T21:50:18Z,14050,1172
2015-03-18T21:03:14Z,14522,3505
2015-04-17T11:26:02Z,9672,2446
2014-08-15T21:20:37Z,20909,2385
2014-11-27T14:30:18Z,13924,2208
2014-05-02T06:28:01Z,18840,2808
2014-06-04T04:36:56Z,14756,3186
2016-08-20T10:21:33Z,9193,2964
2015-09-01T03:32:13Z,10957,3769
2014-08-09T04:59:12Z,12621,3184
2013-09-14T01:16:09Z,14416,2874
2016-07-03T07:12:16Z,16968,2828
2015-03-20T21:32:06Z,19460,3444
2014-04-25T18:15:58Z,15352,2964
2016-09-20T22:06:07Z,17494,4030
2015-10-20T04:36:37Z,10133,3338
2013-05-09T22:36:18Z,18599,3130
2016-04-15T14:39:37Z,18602,2791
2015-09-09T08:24:59Z,18858,3186
2016-10-28T11:23:21Z,13449,2547
2014-11-03T04:06:36Z,14803,3063
2016-03-18T13:09:22Z,19513,2376
2014-11-20T12:28:40Z,17798,2107
2013-07-25T18:43:10Z,10446,2804
2015-08-15T04:05:07Z,20476,2923
2013-04-08T01:09:57Z,14813,3117
2016-01-20T17:35:32Z,15451,2515
2013-09-16T05:12:56Z,19208,2400
2013-01-06T09:24:07Z,15286,3276
2013-07-14T20:54:00Z,20837,3043
2015-10-22T22:58:51Z,17246,3420
2013-07-06T12:06:39Z,17604,2723
2015-11-16T06:54:53Z,17503,3307
2013-03-18T21:55:27Z,10977,3246
2013-07-22T13:08:48Z,15387,3737
2014-02-10T07:54:50Z,15638,3705
2016-03-04T01:09:00Z,10759,3601
2013-02-22T14:32:36Z,19751,2257
2016-06-19T23:59:58Z,17520,2024
2016-10-02T13:51:14Z,17018,3723
2016-01-12T03:50:26Z,15417,2304
2014-06-27T21:12:01Z,13400,1921
2013-02-18T16:42:22Z,16496,3150
2014-08-23T23:36:11Z,12576,3258
2014-05-18T00:37:21Z,17504,3278
2015-05-10T07:23:52Z,17434,2409
2013-02-23T06:29:40Z,14922,3508
2016-02-02T18:08:56Z,14569,2986
2016-12-19T16:35:57Z,11793,2741
2015-10-06T15:36:09Z,19133,1724
